س 12. آیا عدالت معتبر در مجتهد و مرجع تقلید با عدالت معتبر در امام جماعت از حیث شدّت و ضعف تفاوت دارد؟,"ج. با توجه به حسّاسیّت و اهمیت منصب مرجعیت در فتوا، بنا بر احتیاط واجب، شرط است که مجتهدِ مرجع تقلید علاوه بر عدالت، قدرت تسلّط بر نفس سرکش را داشته و حرص به دنیا نداشته باشد.
 "
س 13. این که گفته می شود باید از مجتهدی تقلید نمود که عادل باشد، مقصود از عادل چه کسی است؟,"ج. عادل کسی است که پرهیزگاری او به حدی رسیده باشد که از روی عمد مرتکب گناه نشود.
 "
س 14. آیا اطلاع از اوضاع زمان و مکان از شرایط اجتهاد است؟,"ج. ممکن است این شرط در بعضی از مسائل دخیل باشد.
 "
س 15. بنا بر نظر حضرت امام راحل(قدّس سرّه) مرجع تقلید باید علاوه بر علم به احکام عبادات و معاملات، نسبت به همه امور سیاسی، اقتصادی، نظامی ، اجتماعی و رهبری، عالم و آگاه باشد. ما در گذشته مقلّد حضرت امام بودیم، بعد از رحلت ایشان با راهنمایی تعدادی از علما و تشخیص خودمان لازم دانستیم به جناب عالی رجوع نموده و از شما تقلید کنیم تا بین مرجعیت و رهبری جمع کرده باشیم، نظر شما در این مورد چیست؟,"ج. شرایط صلاحیت مرجعیت تقلید، در تحریرالوسیله و رساله های دیگر به تفصیل ذکر شده است، و تشخیص فرد شایسته تقلید موکول به نظر خود مکلّف است.
 "
س 16. آیا در تقلید، اعلمیّت مرجع شرط است یا خیر؟ معیار و ملاک اعلمیّت چیست؟,ج. در مسائلی که فتوای اعلم با فتوای غیر اعلم اختلاف دارد، احتیاط آن است که از اعلم تقلید کند و ملاک اعلمیت این است که آن مرجع نسبت به سایر مراجع قدرت بیشتری بر شناخت حکم الهی داشته باشد و بهتر بتواند احکام شرعیه را از ادلّه استنباط کند به طوری که تفاوت او با دیگران برای اهل فن آشکار باشد و همچنین نسبت به اوضاع زمان خود به مقداری که در تشخیص موضوعات احکام و ابراز نظر فقهی مؤثر است، آگاه تر باشد.
س 17. آیا تقلید کسی که از جهت احتمال عدم وجود شرایط معتبر تقلید در مجتهد اعلم، از مجتهد غیر اعلم تقلید کرده است، محکوم به بطلان است؟,"ج. بنا بر احتیاط، تقلید از غیر اعلم در مسائل مورد اختلاف، به مجرد احتمال عدم وجود شرایط معتبر در اعلم، جایز نیست.
 "
س 18. اگر ثابت شود که تعدادی از علما در بعضی از مسائل اعلم هستند، یعنی هر کدام از آنان در مسأله معیّنی اعلم باشند، آیا تقلید از هر یک از آنان جایز است؟,"ج. تبعیض در تقلید اشکال ندارد و اگر اعلمیّت هر یک از آنان در مسائلی که مکلف بنا دارد در آن مسائل از او تقلید کند محرز شود، بنا بر احتیاط، تبعیض در تقلید در صورت اختلاف فتوا در مسائل مورد نیاز مقلّد، واجب است.
 "
س 19. آیا با وجود اعلم، تقلید از غیر اعلم جایز است؟,"ج. در مسائلی که فتوای غیر اعلم مخالفِ فتوای اعلم نباشد، رجوع به غیر اعلم اشکال ندارد.
 "
س 20. نظر جناب عالی در اشتراط اعلمیت مرجع تقلید چیست و دلیل آن کدام است؟,"ج. در صورت تعدّد فقهای جامع الشرایط و اختلاف آنان در فتوا، بنا بر احتیاط واجب، مکلّف باید از اعلم تقلید نماید، مگر آن که احراز شود که فتوای وی مخالف احتیاط است و فتوای غیر اعلم موافق با احتیاط. و دلیل وجوب تقلید از اعلم بنای عقلا و حکم عقل است، زیرا که اعتبار فتوای اعلم برای مقلد یقینی و اعتبار قول غیر اعلم احتمالی است.
 "
س 21. از چه کسی باید تقلید کنیم؟,"ج. از مجتهدی که جامع شرایطِ فتوا و مرجعیت است، و بنا بر احتیاط باید اعلم هم باشد.
 "
س 22. آیا تقلید ابتدایی از میّت جایز است؟,"ج. در تقلید ابتدایی، احتیاط در تقلید از مجتهد زنده و اعلم نباید ترک شود.
 "
س 23. آیا تقلید ابتدایی از مجتهد میّت، متوقف بر تقلید از مجتهد زنده است؟,"ج. تقلید ابتدایی از مجتهد میّت یا بقا بر تقلید او باید به تقلید از مجتهد زنده و اعلم باشد.
 "
س 24. بعد از احراز صلاحیت مجتهدی برای مرجعیت تقلید به وسیله شهادت دو فرد عادل، آیا لازم است در این باره از اشخاص دیگر نیز تحقیق کنم؟,ج. شهادت دو فرد عادل و اهل خبره بر صلاحیت و جامع الشرایط بودن مجتهد برای جواز تقلید از او کافی است و تحقیق از افراد دیگر لازم نیست.
س 25. راه ها ی انتخاب مرجع و به دست آوردن فتوا کدام است؟,"ج. احراز اجتهاد و اعلمیت مرجع تقلید به وسیله امتحان یا تحصیل یقین ولو از شهرت مفیدِ علم یا اطمینان، یا با شهادت دو نفر عادل از اهل خبره صورت می گیرد.
  راه ها ی به دست آوردن فتوای مجتهد عبارتند از:
  1. شنیدن از خود مجتهد
  2. خبر دادن یک شخص عادل یا یک شخص مورد اطمینان از خود مجتهد یا از رساله قابل اطمینان او
  3. مراجعه به رساله قابل اطمینان. "
س 26. آیا وکالت در انتخاب مرجع مثل وکالت پدر برای پسر و معلم برای شاگرد صحیح است؟,ج. اگر مراد از وکالت، سپردن وظیفه تحقیق و جستجو برای یافتن مجتهد جامع الشرایط به پدر، معلم، مربی و یا غیر آنان باشد، اشکال ندارد و نظرشان در این مورد اگر مفیدِ علم یا اطمینان و یا واجد شرایط بیّنه و شهادت باشد، از نظر شرعی معتبر و حجت است.
س 27. از تعدادی از علماء که خود مجتهد بودند، راجع به فرد اعلم سؤال شد. فرمودند که رجوع به فلان مجتهد دامت افاضاته باعث برائت ذمّه می گردد. آیا با آن که شخصاً اطلاع از اعلمیت آن مجتهد ندارم و یا در این باره شک دارم و یا اطمینان دارم که اعلم نیست، زیرا افراد دیگری که با دلیل و بینه مشابه اعلمیت آنان ثابت شده است، وجود دارند، می توانم به گفته آنان اعتماد کرده و از آن مجتهد تقلید کنم؟,ج. اگر بیّنه شرعی بر اعلمیت مجتهد جامع الشرایط اقامه شود، تا زمانی که بیّنه شرعی دیگری که معارض آن باشد پیدا نشود، آن بیّنه حجت شرعی است و به آن اعتماد می شود، اگرچه موجب حصول علم یا اطمینان نباشد، در این صورت جستجو از بیّنه معارض و احراز عدم وجود آن لازم نیست.
س 28. آیا جایز است کسی که اجازه از مجتهد ندارد و در بعضی از موارد مرتکب اشتباه در نقل فتوا و احکام شرعی شده است، متصدی نقل فتوای مجتهد و بیان احکام شرعی شود؟ وظیفه ما در صورتی که این شخص احکام را از روی رساله عملیه نقل می کند، چیست؟,ج. در تصدی نقل فتوای مجتهد و بیان احکام شرعی، اجازه داشتن شرط نیست، ولی اگر در موردی اشتباه کرد، چنانچه متوجه اشتباه خود شد، در صورت امکان باید اشتباه را برطرف کند. به هر حال، بر مستمع جایز نیست تا اطمینان به صحّت گفتار گوینده پیدا نکرده، به نقل او عمل کند.
"
س 29. تا به حال در بقا بر تقلید از میّت، به اجازه مجتهد غیر اعلم عمل می کردیم. اگر اجازه مجتهد اعلم شرط بقا بر تقلید از میّت است، آیا عدول به اعلم و طلب اجازه او برای بقا بر میّت بر ما واجب است؟",ج. اگر فتوای غیر اعلم موافق با فتوای اعلم در این مسأله باشد، عمل به فتوای غیر اعلم اشکال ندارد و نیازی به عدول به اعلم نیست.
س 30. آیا در عدول از یکی از فتاوای امام خمینی(قدّس سرّه) واجب است به فتوای مجتهدی که از او برای بقا بر تقلید میّت اجازه گرفته ام، رجوع کنم یا آن که به فتوای سایر مجتهدین هم می شود عمل کرد؟,ج. احتیاط در رجوع به فتاوای همان مجتهد است، مگر آن که مجتهد زنده دیگر اعلم از آن مجتهد و فتوای او در مسأله مورد عدول مخالف فتوای مجتهد اول باشد، که احتیاط واجب در این صورت، رجوع به مجتهد اعلم است.
س 31. آیا تغییر مرجع تقلید جایز است؟,ج. عدول از مجتهد زنده، به مجتهد زنده دیگر بنا بر احتیاط واجب جایز نیست مگر این که اعلم یا محتمل الاعلمیه باشد.
س 32. جوانی هستم ملتزم به احکام شرعی، در گذشته قبل از رسیدن به سن تکلیف مقلد حضرت امام(قدّس سرّه) بودم، ولی این تقلید مبتنی بر بیّنه شرعی نبود بلکه بر این اساس بود که تقلید از امام سبب برائت ذمّه می گردد. بعد از مدّتی به مرجع دیگری عدول کردم، در حالی که این عدول هم صحیح نبود و بعد از درگذشت آن مرجع، به جناب عالی عدول کردم. لطفاً حکم تقلیدم از آن مرجع و حکم اعمالم در آن مدت و تکلیف فعلی ام را بیان فرمایید.,ج. آن دسته از اعمال شما که بر اساس فتوای امام(قدّس سرّه)، چه در حال حیات با برکت وی و چه بعد از رحلت ایشان، بنا بر بقا بر تقلید از امام(قدّس سرّه) انجام گرفته ، محکوم به صحّت است. ولی اعمالی که به تقلید غیر منطبق با موازین شرعی از مرجع دیگری انجام یافته، اگر منطبق با فتوای کسی که هم اکنون باید از او تقلید کنید، باشد، محکوم به صحّت و موجب برائت ذمّه است، و الّا قضای آن ها بر شما واجب است. در حال حاضر شما بین بقا بر تقلید از امام راحل طاب ثراه و بین عدول به کسی که بر اساس موازین شرعی او را شایسته تقلید می دانید، مخیّر هستید.
س 33. شخصی که مقلّد امام(قدّس سرّه) بوده، پس از ارتحال ایشان از مرجع معیّنی تقلید نموده است. در حال حاضر می خواهد دوباره از امام تقلید نماید. آیا این تقلید جایز است؟,ج. رجوع از مجتهد زنده جامع الشرایط به مجتهد میّت بنا بر احتیاط، جایز نیست. ولی اگر مجتهد زنده در زمان عدول به او واجد شرایط نبوده است، عدول به او از همان ابتدا باطل بوده، و این فرد در حال حاضر اختیار دارد که همچنان بر تقلید امام(قدّس سرّه) باقی بماند و یا به مجتهد زنده ای که تقلیدش جایز است، عدول کند.
س 34. من در زمان حیات امام خمینی(ره) به سن تکلیف رسیده و در بعضی از احکام از ایشان تقلید کردم، در حالی که مسأله تقلید به خوبی برایم معلوم نبود، اکنون چه تکلیفی دارم؟,ج. اگر در اعمال عبادی و غیر عبادی در زمان حیات امام(ره) به فتاوای ایشان عمل نموده اید، و عملاً مقلد ایشان، هرچند در بعضی از احکام، بوده اید، در حال حاضر بقا بر تقلید حضرت امام(ره) در همه مسائل برای شما جایز است.
س 35. حکم بقا بر تقلید میّت اگر اعلم باشد، چیست؟,ج. بقا بر تقلید میّت حتی در صورت اعلم بودن او واجب نیست؛ ولی سزاوار است که احتیاط در بقا بر تقلید میّتِ اعلم ترک نشود. 
س 36. آیا در بقا بر تقلید میّت، اجازه از مجتهد اعلم معتبر است و یا اجازه هر مجتهدی کافی است؟,ج. در جواز بقا بر تقلید میّت، در صورتی که مورد اتّفاق فقها باشد، اجازه از اعلم واجب نیست.
س 37. شخصی که از امام راحل(قدّس سرّه) تقلید می کرده و بعد از رحلت ایشان در بعضی از مسائل از مجتهد دیگری تقلید کرده است، اکنون آن مجتهد نیز وفات نموده است، این شخص چه تکلیفی دارد؟,ج. می تواند مانند گذشته، بر تقلید از امام (قدّس سرّه)، در مسائلی که از ایشان عدول نکرده، باقی بماند. همچنان که مخیّر است در مسائلی که عدول نموده بر فتوای مجتهد دوم باقی بماند و یا به مجتهد زنده عدول کند.
س 38. بعد از وفات امام راحل(قدّس سرّه) گمان می کردم که بنا بر فتوای ایشان بقا بر تقلید میّت جایز نیست، لذا مجتهد زنده دیگری را برای تقلید انتخاب کردم. آیا می توانم بار دیگر به تقلید از امام راحل رجوع کنم؟,ج: رجوع به تقلید از امام(قدّس سرّه) بعد از عدول از ایشان به مجتهد زنده در مسائلی که عدول نموده اید، بنابر احتیاط جایز نیست، مگر این که فتوای مجتهد زنده، وجوب بقا بر تقلید میّت اعلم باشد، و شما معتقد باشید که امام(ره) نسبت به مجتهد زنده اعلم است، که در این صورت بقا بر تقلید امام (ره) واجب است.
"س 39. آیا جایز است که در یک مسأله با وجود اختلاف در فتوا گاهی به فتوای مجتهد میّت رجوع کنم
و گاهی به فتوای مجتهد زنده اعلم؟",ج: بقا بر تقلید میّت تا زمانی که به مجتهد زنده عدول نشده، جایز است و پس از عدول، رجوع مجدد به میّت بنابر احتیاط جایز نیست.
س 40. آیا بر مقلّدین امام راحل(ره) و کسانی که قصد بقا بر تقلید از ایشان را دارند، اجازه گرفتن از یکی از مراجع زنده واجب است؟ یا این که اتّفاق اکثر مراجع و علمای اسلام بر جواز بقا بر میّت کافی است؟,ج. با فرض اتّفاق علما، مبنی بر جواز بقا بر تقلید از میّت، بقا بر تقلید امام(ره) جایز است و در این مورد نیازی به رجوع به مجتهد معیّنی نیست.
س 41. نظر شریف جناب عالی راجع به بقا بر تقلید از میّت در مسأله ای که مکلّف در حال حیات مرجع به آن عمل کرده و یا نکرده، چیست؟,ج. بقا بر تقلید میّت در همه مسائل حتی در مسائلی که تا کنون مکلّف به آن ها عمل نکرده است، جایز و مجزی است.
س 42. بنا بر جواز بقا بر تقلید از میّت، آیا این حکم شامل اشخاصی که در زمان حیات مجتهد مکلّف نبوده ولی به فتاوای آن مرجع عمل کرده اند، هم می شود؟,ج. اگر تقلید شخص غیربالغ از مجتهد جامع الشرایط به نحو صحیح محقق شده باشد، باقی ماندن بر تقلید همان مجتهد بعد از فوتش جایز است.
س 43. ما از مقلدین امام خمینی(ره) هستیم که بعد از رحلت جانسوز ایشان بر تقلید وی باقی مانده ایم. ولی چون در شرایط دشوار فعلی که ملت مسلمان با استکبار جهانی درگیر است، با مسائل شرعی تازه ای روبرو می شویم و احساس می کنیم باید به حضرت عالی رجوع نمائیم و از شما تقلید کنیم، آیا این کار برای ما جایز است؟,ج. بقا بر تقلید از امام(قدّس سرّه) برای شما جایز است و فعلاً نیازی به عدول از تقلید ایشان ندارید، در صورت نیاز به استعلام حکم شرعی در مسائل مستحدثه، می توانید با دفتر ما مکاتبه نمایید.
س 44. وظیفه مقلد در قبال مرجع تقلید خود در صورتی که اعلمیت مرجع دیگری را احراز نماید، چیست؟,ج. بنا بر احتیاط، واجب است در مسائلی که فتوای مرجع فعلی با فتوای مرجع اعلم اختلاف دارد، به مرجع اعلم عدول نماید.
"س 45.
1) در چه صورتی جایز است، مقلد از مرجع تقلیدش عدول کند؟
2) آیا عدول از اعلم به غیر اعلم در مواردی که فتاوای مرجع اعلم منطبق با زمان نباشد و یا عمل به آن بسیار دشوار باشد، جایز است؟","ج.
1) عدول از مرجع تقلید زنده به مجتهد دیگر، جایز نیست علی الاحوط، مگر در صورتی که مرجع دوم اعلم از مرجع اول و فتوای او در مسأله ای مخالف فتوای مجتهد اول باشد.
2) تنها گمان به ناهماهنگی فتاوای مرجع تقلید با زمان و شرایط حاکم بر آن و یا دشواری عمل به فتاوای او، سبب جواز عدول از مجتهد اعلم به مجتهد دیگر نمی شود."
" 
س 46. مراد از جاهل مقصّر چه کسی است؟",ج. جاهل مقصر به کسی گفته می شود که متوجه جهل خود بوده و راه ها ی رفع جهالت خود را هم می داند، ولی در آموختن احکام کوتاهی می کند.
س 47. جاهل قاصر کیست؟,ج. جاهل قاصر کسی است که اصلاً متوجه جهل خود نیست و یا توجه به جهلش دارد، ولی راهی برای برطرف کردن جهل خود ندارد.
س 48. احتیاط واجب چه معنایی دارد؟,ج. یعنی وجوب انجام یا ترک فعلی از باب احتیاط.
س 49. آیا عبارت «فیه اشکال» که در بعضی از فتاوی ذکر می شود، دلالت بر حرمت دارد؟,ج. بر حسب اختلاف موارد، معنای آن فرق می کند. اگر اشکال در جواز باشد دلالت بر حرمت در مقام عمل دارد.
س 50. عبارت های «فیه اشکال»، «مشکل»، «لایخلو من اشکال»، «لا اشکال فیه» فتواست یا احتیاط؟,ج. همه این عبارت ها دلالت بر احتیاط دارند، مگر عبارت «لا اشکال فیه» که فتوا است.
س 51. فرق بین جایز نبودن و حرام چیست؟,ج. در مقام عمل بین آنها فرقی نیست.
س 52. در صورت تعارض فتوای ولی امر مسلمین با فتوای مرجعی در مسائل سیاسی، اجتماعی و فرهنگی وظیفه شرعی مسلمانان چیست؟ آیا معیاری برای تفکیک احکام صادره از طرف مراجع تقلید و ولی فقیه وجود دارد؟ مثلاً اگر نظر مرجع تقلید با نظر ولی فقیه در مسأله موسیقی اختلاف داشته باشد، متابعت از کدام یک از آنان واجب و مجزی است؟ به طور کلی احکام حکومتی که در آن نظر ولی فقیه بر فتوای مراجع تقلید برتری دارد، کدام است؟,"ج. در مسائل مربوط به اداره کشور اسلامی و اموری که به عموم مسلمانان ارتباط دارد، نظر ولی امر مسلمین باید اطاعت شود. ولی در مسائل فردی محض، هر مکلفی باید از فتوای مرجع تقلیدش پیروی نماید.
 "
س 53. همان گونه که مطّلع هستید در اصول فقه از مسأله ای تحت عنوان «اجتهاد متجزّی» بحث می شود، آیا اقدام امام خمینی(قدّس سرّه) در تفکیک مرجعیت و رهبری، گامی در تحقّق تجزّی در اجتهاد محسوب نمی شود؟,"ج. تفکیک بین رهبری ولی فقیه و مرجعیت تقلید، ربطی به مسأله تجزّی در اجتهاد ندارد.
 "
س 54. اگر مقلد یکی از مراجع باشم و در این حال ولی امر مسلمین اعلان جنگ یا جهاد بر ضد کفّار ظالم نماید و مرجع تقلید من اجازه شرکت در جنگ را ندهد، آیا ملزم به رعایت نظر وی هستم؟,"ج. در مسائل عمومی جامعه اسلامی که یکی از آن ها دفاع از اسلام و مسلمین بر ضد کفّار و مستکبران متجاوز است، اطاعت از حکم ولی امر مسلمین واجب است.
 "
س 55. حکم یا فتوای ولی امر مسلمانان تا چه حد قابل اجرا می باشد؟ و در صورت تعارض با رأی مرجع تقلید اعلم، کدام یک مقدم است؟,ج. اطاعت از حکم ولی فقیه بر همگان واجب است و فتوای مرجع تقلید نمی تواند با آن معارضه کند.
س 56. آیا اعتقاد به اصل ولایت فقیه از جهت مفهوم و مصداق یک امر عقلی است یا شرعی؟,ج. ولایت فقیه که عبارت است از حکومت فقیه عادل و دین شناس حکم شرعی تعبدی است که مورد تأیید عقل نیز می باشد، و در تعیین مصداق آن روش عقلایی وجود دارد که در قانون اساسی جمهوری اسلامی ایران بیان شده است.
س 57. آیا احکام شرعی در صورتی که ولی امر مسلمین به دلیل مصالح عمومی مسلمانان، بر خلاف آن ها حکم نماید، قابل تغییر و تعطیل است؟,ج. موارد این مسأله مختلف است.
س 58. آیا رسانه های گروهی در نظام حکومت اسلامی باید تحت نظارت ولی فقیه یا حوزه های علمیه و یا نهاد دیگری باشند؟,ج. اداره رسانه های گروهی باید تحت امر و اشراف ولی امر مسلمین باشد و در جهت خدمت به اسلام و مسلمین و نشر معارف ارزشمند الهی به کار گمارده شود، و نیز در جهت پیشرفت فکری جامعه اسلامی و حل مشکلات آن و اتحاد مسلمانان و گسترش اخوت و برادری در میان مسلمین و امثال این گونه امور از آن استفاده شود.
س 59. آیا کسی که اعتقاد به ولایت مطلقه فقیه ندارد، مسلمان حقیقی محسوب می شود؟,ج. عدم اعتقاد به ولایت مطلقه فقیه، اعم از این که بر اثر اجتهاد باشد یا تقلید، در عصر غیبت حضرت حجت(ارواحنا فداه) موجب ارتداد و خروج از دین اسلام نمی شود.
س 60. آیا ولی فقیه ولایتی دارد که بر اساس آن بتواند احکام دینی را به هر دلیلی مانند مصلحت عمومی ، نسخ نماید؟,ج. بعد از وفات پیامبر اکرم(صلّی الله علیه وآله) امکان نسخ احکام دین اسلام وجود ندارد، و تغییر موضوع یا پیدایش حالت ضرورت و اضطرار یا وجود مانع موقتی برای اجرای حکم، نسخ محسوب نمی شود.
س 61. وظیفه ما در برابر کسانی که اعتقادی به ولایت فقیه جز در امور حسبیه ندارند، با توجه به این که بعضی از نمایندگان آنان این دیدگاه را ترویج می کنند، چیست؟,ج. ولایت فقیه در رهبری جامعه اسلامی و اداره امور اجتماعی ملت اسلامی در هر عصر و زمان از ارکان مذهب حقّه اثنی عشری است که ریشه در اصل امامت دارد، اگر کسی به نظر خود بر اساس استدلال و برهان به عدم اعتقاد به آن رسیده باشد، معذور است، ولی ترویج اختلاف و تفرقه بین مسلمانان برای او جایز نیست.
س 62. آیا اوامر ولی فقیه برای همه مسلمانان الزام آور است یا فقط مقلدین او ملزم به اطاعت هستند؟ آیا بر کسی که مقلد مرجعی است که اعتقاد به ولایت مطلقه فقیه ندارد، اطاعت از ولی فقیه واجب است یا خیر؟,ج. بر اساس مذهب شیعه همه مسلمانان باید از اوامر ولایی ولی فقیه اطاعت نموده و تسلیم امر و نهی او باشند، و این حکم شامل فقهای عظام هم می شود، چه رسد به مقلدین آنان. به نظر ما التزام به ولایت فقیه قابل تفکیک از التزام به اسلام و ولایت ائمّه معصومین(علیهم السلام) نیست.
س 63. کلمه ولایت مطلقه در عصر پیامبر اکرم(صلّی الله علیه وآله) به این معنی استعمال شده است که اگر رسول اکرم(صلّی الله علیه وآله) شخصی را به انجام کاری امر کنند، انجام آن حتی اگر از سخت ترین کارها هم باشد بر آن فرد واجب است، به طور مثال اگر پیامبر(صلّی الله علیه وآله) به کسی دستور خودکشی بدهند. آن فرد باید خود را به قتل برساند. سؤال این است که آیا ولایت فقیه در عصر ما با توجه به این که پیامبر اکرم(صلّی الله علیه وآله) معصوم بودند و در این زمان ولی معصوم وجود ندارد، به همان معنای عصر پیامبر(صلّی الله علیه وآله) است؟,ج. مراد از ولایت مطلقه فقیه جامع الشرایط این است که دین حنیف اسلام که آخرین دین آسمانی است و تا روز قیامت استمرار دارد دین حکومت و اداره امور جامعه است، لذا همه طبقات جامعه اسلامی ناگزیر از داشتن ولی امر و حاکم و رهبر هستند تا امت اسلامی را از شر دشمنان اسلام و مسلمین حفظ نماید، و از نظام جامعه اسلامی پاسداری نموده و عدالت را در آن برقرار و از ظلم و تعدّی قوی بر ضعیف جلوگیری نماید، و وسایل پیشرفت و شکوفایی فرهنگی، سیاسی و اجتماعی را تأمین کند. این کار در مرحله اجرا ممکن است با مطامع و منافع و آزادی بعضی از اشخاص منافات داشته باشد، حاکم مسلمانان پس از این که وظیفه خطیر رهبری را طبق موازین شرعی به عهده گرفت، باید در هر مورد که لازم بداند تصمیمات مقتضی بر اساس فقه اسلامی اتخاذ کند و دستورات لازم را صادر نماید. این توضیح مختصری درباره ولایت مطلقه است.
س 64. آیا همان گونه که بقا بر تقلید از میّت بنا بر فتوای فقها باید با اجازه مجتهد زنده باشد، اوامر و احکام شرعی حکومتی هم که از رهبر متوفّی صادر شده است، برای استمرار و نافذ بودن احتیاج به اذن رهبر زنده دارد یا این که بدون اذن رهبر زنده هم خود به خود از قابلیت اجرایی برخوردار است؟,ج. احکام ولایی و انتصابات صادره از طرف ولی امر مسلمین اگر هنگام صدور، موقت نباشد، همچنان استمرار دارد و نافذ خواهد بود، مگر این که ولی امر جدید مصلحتی در نقض آن ها ببیند و آن ها را نقض کند.
س 65. آیا بر فقیهی که در کشور جمهوری اسلامی ایران زندگی می کند و اعتقادی به ولایت مطلقه فقیه ندارد، اطاعت از دستورات ولی فقیه واجب است؟ و اگر با ولی فقیه مخالفت نماید فاسق محسوب می شود؟ و در صورتی که فقیهی اعتقاد به ولایت مطلقه فقیه دارد ولی خود را از او شایسته تر به مقام ولایت می داند، اگر با اوامر فقیهی که متصدی مقام ولایت امر است مخالفت نماید، فاسق است؟,ج. اطاعت از دستورات حکومتی ولی امر مسلمین بر هر مکلفی ولو این که فقیه باشد، واجب است. و برای هیچ کسی جایز نیست که با متصدی امور ولایت به این بهانه که خودش شایسته تر است، مخالفت نماید. این در صورتی است که متصدی منصب ولایت از راه ها ی قانونی شناخته شده به مقام ولایت رسیده باشد. ولی در غیر این صورت، مسأله به طور کلی تفاوت خواهد کرد.
س 66. آیا مجتهد جامع الشرایط در عصر غیبت ولایت بر اجرای حدود دارد؟,ج. اجرای حدود در زمان غیبت هم واجب است و ولایت بر آن اختصاص به ولی امر مسلمین دارد.
